1637054485.230441,134.58,115.91,123.59
1637054485.337015,121.48,116.01,114.24
1637054485.443283,134.86,116.1,112.93
1637054485.54774,121.82,116.19,113.92
1637054485.651421,135.1,114.7,113.86
1637054485.755501,115.29,115.16,114.04
1637054485.861361,124.81,115.1,114.06
1637054485.969637,132.9,115.18,114.07
1637054486.072423,125.98,115.21,114.11
1637054486.171654,133.99,115.26,114.08
1637054486.584289,120.16,98.11,109.18
1637054486.688362,126.87,102.73,112.52
1637054486.79292,112.71,99.49,109.52
1637054486.901512,100.56,101.38,112.4
1637054487.006432,112.16,99.5,109.52
1637054487.113639,97.64,100.32,112.32
1637054487.219065,108.5,99.26,109.55
1637054487.323136,113.94,99.51,110.83
1637054487.430624,98.96,98.92,108.18
1637054487.5344,109.98,98.91,111.59
1637054487.639279,111.56,94.27,107.21
1637054487.744085,110.94,97.13,111.7
1637054487.852408,106.68,95.55,106.8
1637054487.957384,111.22,96.34,111.71
1637054488.060886,106.97,95.62,106.67
1637054668.364096,97.26,100.02,95.59
1637054668.469999,108.94,99.59,80.56
1637054668.573485,119.72,99.85,91.2
1637054668.67821,105.39,100.58,91.0
1637054668.781559,116.49,99.96,91.5
1637054668.8857,101.68,100.32,91.48
1637054668.989727,112.99,99.99,89.97
1637054669.09608,96.47,100.16,93.28
1637054669.197793,108.18,99.98,87.35
1637054669.30283,118.95,100.05,94.94
1637054669.409567,104.35,99.96,80.87
1637054669.515311,115.51,99.99,90.88
1637054669.620662,100.48,100.55,94.71
1637054669.725627,111.89,100.17,83.53
1637054669.830665,107.67,100.42,92.57
1637054669.939843,118.16,100.24,88.46
1637054670.044072,103.58,100.36,95.8
1637054670.147911,114.93,100.27,79.46
1637054670.250552,99.82,100.33,89.65
1637054670.356912,111.45,100.29,94.56
1637054670.463764,117.23,100.31,78.42
1637054670.564194,103.67,100.29,88.64
1637054670.668763,114.57,100.17,94.4
1637054670.77603,100.4,100.21,78.31
1637054670.884849,111.48,100.15,88.62
1637054670.988099,115.04,100.17,94.51
1637054671.094399,106.4,100.13,78.1
1637054671.203147,115.43,100.13,88.51
1637054671.303917,104.49,100.11,94.84
1637054671.411325,114.1,100.11,79.04
1637054671.517768,100.59,100.1,89.64
1637054671.622305,111.26,99.39,95.11
1637054671.722088,118.77,99.88,79.35
1637054671.824095,107.19,99.56,89.88
1637054671.928375,116.86,99.78,94.93
1637054672.032261,104.05,99.64,80.13
1637054672.141035,114.4,99.74,90.46
1637054672.244569,99.25,99.67,94.31
1637054672.350105,110.54,99.72,81.95
1637054672.454508,120.02,99.69,91.6
1637054672.56195,106.55,99.71,91.81
1637054672.665857,117.11,99.15,90.56
1637054672.773493,102.66,99.46,93.55
1637054672.876249,113.55,99.19,87.54
1637054672.983012,98.46,99.32,94.1
1637054673.088733,109.73,99.18,82.64
1637054673.197357,118.09,99.24,91.93
1637054673.301572,104.27,99.17,93.81
1637054673.407311,114.83,99.18,87.19
1637054673.511682,100.51,99.15,94.17
1637054673.617991,111.47,102.57,82.03
1637054673.723955,120.09,101.35,91.84
1637054673.826661,107.18,102.35,88.48
1637054673.93497,117.49,101.88,94.79
1637054674.04267,103.81,102.33,79.91
1637054674.146115,114.6,102.15,90.17
1637054674.254286,98.84,102.37,97.37
1637054674.35933,110.17,102.3,85.01
1637054674.464731,120.41,102.42,95.81
1637054674.572894,106.7,102.4,86.87
1637054674.677483,117.51,99.92,97.46
1637054674.786142,103.6,101.52,82.63
1637054674.892761,114.73,100.63,94.56
1637054675.000536,100.31,101.17,94.51
1637054675.104393,111.79,100.81,94.09
1637054675.212424,96.61,101.01,96.65
1637054675.318628,108.4,100.86,90.41
1637054675.425502,118.35,100.93,96.83
1637054675.530456,104.35,100.87,85.03
1637054675.634873,115.44,101.62,94.24
1637054675.740975,99.66,101.26,92.89
1637054675.845518,110.21,101.56,95.64
1637054675.947655,118.74,101.43,89.07
1637054676.05558,104.06,101.56,94.95
1637054676.159591,114.11,101.52,89.53
1637054676.265544,98.16,101.58,99.08
1637054676.371105,108.72,101.57,105.62
1637054676.47585,118.1,101.61,99.36
1637054676.576683,103.32,102.86,107.86
1637054676.68512,113.45,102.15,92.45
1637054676.789022,98.01,102.74,102.34
1637054676.894689,109.52,102.42,108.51
1637054677.00175,119.66,102.71,92.57
1637054677.103382,105.72,102.58,102.4
1637054677.518657,98.04,102.73,104.33
1637054677.624756,109.56,97.89,108.8
1637054677.739506,119.16,100.97,96.04
1637054677.835104,104.44,99.65,105.68
1637054677.938016,115.0,100.42,107.16
1637054678.0429,99.88,99.88,103.09
1637054678.143207,110.75,100.15,109.02
1637054678.249411,118.1,99.92,96.14
1637054678.354102,103.51,100.0,106.48
1637054678.459423,114.05,99.9,106.49
1637054678.564208,99.01,99.92,106.68
1637054678.668877,109.81,94.57,105.59
1637054678.778153,111.03,98.29,108.88
1637054678.882845,110.14,96.19,101.72
1637054678.990722,110.81,97.63,109.09
1637054679.096823,109.02,96.46,97.55
1637054679.201945,111.89,97.2,107.31
1637054679.306929,108.29,96.55,111.17
1637054679.412172,112.5,96.93,103.91
1637054679.519676,107.35,96.56,111.68
1637054679.621237,112.61,97.05,102.29
1637054679.726571,105.59,96.48,111.09
1637054679.832055,111.86,96.76,104.18
1637054679.936123,103.93,96.43,112.21
1637054680.042087,111.12,96.56,100.87
1637054680.147634,101.55,96.38,110.18
1637054680.255401,109.8,96.44,107.45
1637054680.356656,113.06,96.33,111.93
1637054680.459874,105.41,96.35,100.45
1637054680.568045,112.56,96.29,109.72
1637054699.598933,93.87,77.02,132.74
1637054699.704197,80.21,80.32,132.65
1637054699.810379,90.55,78.77,132.68
1637054699.91378,76.45,80.0,132.68
1637054700.01871,87.19,79.14,132.66
1637054700.123069,71.21,79.82,132.69
1637054700.227559,82.44,79.32,130.68
1637054700.329798,92.52,79.71,131.74
1637054700.437292,78.49,79.43,131.25
1637054700.545384,89.11,79.65,131.4
1637054700.651323,74.48,78.54,131.4
1637054700.758138,85.48,79.0,131.3
1637054700.859752,70.42,78.54,131.43
1637054700.965317,81.81,78.7,131.29
1637054701.073385,91.6,78.48,131.43
1637054701.178123,77.95,78.54,131.29
1637054701.283692,88.69,78.42,132.41
1637054701.386026,74.74,78.44,129.99
1637054701.493934,85.79,78.38,132.54
1637054701.597703,70.99,78.22,129.74
1637054701.701741,82.51,78.32,132.56
1637054701.81026,91.57,78.34,129.69
1637054701.915937,78.22,78.36,132.57
1637054702.024447,89.11,78.38,129.68
1637054702.130428,75.47,78.39,132.57
1637054702.233836,86.62,78.41,129.68
1637054702.338628,72.49,78.41,131.04
1637054702.444265,83.93,78.42,129.89
1637054702.552472,85.31,78.43,131.14
1637054702.658022,82.45,78.37,129.92
1637054702.763943,85.5,78.4,131.17
1637054702.869543,82.32,78.32,129.92
1637054702.972795,85.8,78.34,131.18
1637054703.078121,81.75,78.3,129.92
1637054703.185845,85.98,78.3,131.18
1637054703.292582,81.08,78.28,130.12
1637054703.398767,86.05,78.28,130.93
1637054703.501739,80.3,78.27,129.87
1637054703.605227,85.98,79.41,131.02
1637054703.7117,81.52,78.75,129.67
1637054703.816994,85.58,79.23,131.21
1637054703.922572,81.58,78.93,129.41
1637054704.027755,85.47,79.15,131.45
1637054704.1306,81.4,79.01,129.09
1637054704.236911,85.24,79.11,130.82
1637054704.344096,81.58,79.05,129.84
1637054704.446534,85.05,79.09,130.93
1637054704.552405,82.03,79.06,129.95
1637054704.656414,84.87,79.29,130.98
1637054704.762904,90.45,79.3,129.94
1637054704.867455,82.57,79.31,131.03
1637054704.974252,89.85,79.36,129.9
1637054705.080192,80.71,79.35,131.07
1637054705.185668,88.71,79.38,129.85
1637054705.294126,78.43,79.38,131.89
1637054705.398179,87.25,79.4,129.78
1637054705.505277,75.05,79.4,131.81
1637054705.611934,85.05,77.76,129.81
1637054705.718097,78.84,78.69,131.78
1637054705.824687,88.28,78.07,129.83
1637054705.929634,75.79,78.45,131.77
1637054706.03507,86.36,78.14,129.84
1637054706.141198,73.21,78.34,131.77
1637054706.246756,84.2,78.17,130.7
1637054706.350584,90.61,78.27,131.87
1637054706.456922,80.92,78.18,130.56
1637054706.564706,89.76,78.23,131.9
1637054706.670798,78.99,78.57,130.51
1637054706.778201,88.52,78.28,131.91
1637054706.880344,76.84,78.48,130.51
1637054742.394617,140.56,135.54,124.59
1637054742.4964,136.93,135.57,129.85
1637054742.600429,140.42,138.11,123.97
1637054742.701791,129.58,137.71,129.83
1637054742.806932,139.42,138.03,124.06
1637054742.913997,136.84,137.94,129.83
1637054743.019552,141.48,138.05,124.07
1637054743.124438,133.03,138.04,129.82
1637054743.225614,139.99,138.09,122.79
1637054743.329817,133.95,138.09,128.94
1637054743.436922,139.33,138.11,123.94
1637054743.54417,138.37,138.12,128.94
1637054743.648787,139.32,134.47,123.85
1637054743.756041,142.03,135.75,128.91
1637054743.861023,139.37,135.36,123.87
1637054743.968337,141.94,135.5,128.9
1637054744.071815,139.14,135.38,123.87
1637054744.174741,141.93,135.41,128.9
1637054744.280037,138.99,135.37,122.31
1637054744.383393,141.86,135.37,128.84
1637054744.490235,138.9,135.35,123.24
1637054744.593302,141.77,135.76,129.25
1637054744.699298,138.13,135.83,122.71
1637054744.800761,141.53,135.71,129.13
1637054744.908543,138.01,135.79,123.02
1637054745.014158,141.39,135.73,129.17
1637054745.119844,137.91,135.76,123.01
1637054745.225229,141.27,135.73,129.36
1637054745.32953,137.85,135.74,123.12
1637054745.436948,141.16,135.73,129.13
1637054745.542198,137.8,135.74,123.48
1637054745.649969,141.08,135.29,129.13
1637054745.753145,137.34,135.25,123.5
1637054745.861704,140.9,135.35,129.11
1637054745.964293,137.42,135.3,123.54
1637054746.070324,140.81,135.34,129.11
1637054746.173791,137.51,135.33,123.55
1637054746.279038,140.73,135.34,129.23
1637054746.386379,137.62,135.34,122.99
1637054746.490194,140.67,135.34,129.06
1637054746.596857,137.74,135.34,123.21
1637054746.699677,140.62,140.88,129.12
1637054746.804688,155.33,140.4,123.12
1637054746.912248,140.98,140.87,129.1
1637054747.016217,155.59,140.61,123.15
1637054747.120947,140.97,140.85,129.11
1637054747.22695,155.57,140.73,123.14
1637054747.329884,140.99,140.84,133.14
1637054747.433722,155.57,140.79,130.95
1637054747.540498,140.99,140.84,134.47
1637054747.646214,155.56,144.34,128.51
1637054747.753344,149.01,144.08,135.22
1637054747.860243,156.2,144.42,127.42
1637054747.965424,148.8,144.39,134.98
1637054748.070241,156.14,144.52,127.64
1637054748.175283,148.6,144.53,135.09
1637054748.27928,156.15,144.59,129.7
1637054748.385344,148.39,144.6,134.26
1637054748.489492,156.19,144.63,130.94
1637054748.592186,148.15,145.95,134.2
1637054748.698259,155.69,145.74,131.1
1637054748.806204,147.49,145.87,134.2
1637054748.912857,155.44,145.85,131.12
1637054749.020886,147.35,145.89,134.21
1637054749.124361,155.39,145.89,131.11
1637054749.232039,147.27,145.91,135.23
1637054749.337871,155.39,145.91,131.47
1637054749.444979,147.19,145.92,135.16
1637054749.549655,155.4,145.92,131.56
1637054749.658576,147.11,137.24,135.13
1637054749.761776,149.24,140.83,131.59
1637054749.866738,147.18,140.03,135.12
1637054749.97188,148.63,140.42,131.61
1637054750.080693,147.89,140.14,135.12
1637054750.185272,147.57,140.25,131.61
1637054750.287034,148.67,140.15,131.08
1637054750.394639,146.05,140.18,130.52
1637054750.500286,149.35,140.14,132.01
1637054750.605714,144.28,144.15,129.77
1637054750.711091,153.67,144.17,132.45
1637054750.815267,147.93,144.36,129.27
1637054750.922236,156.21,144.34,132.64
1637054751.024834,144.44,144.42,129.03
1637054751.12951,154.17,144.43,132.7
1637054751.235068,147.45,144.46,129.47
1637054751.342062,155.9,144.47,133.0
1637054751.447707,144.62,144.49,128.05
1637054751.555072,154.19,144.5,132.93
1637054751.662253,147.44,145.04,127.85
1637054751.768083,156.25,144.72,132.99
1637054751.87383,147.04,144.88,127.7
1637054751.982268,155.95,144.78,133.0
1637054752.087524,147.0,144.83,127.66
1637054752.196236,155.9,144.79,133.01
1637054752.298979,147.22,144.81,129.49
1637054752.403874,155.99,144.79,132.72
1637054752.507821,147.02,144.8,130.68
1637054752.61002,155.87,145.47,132.87
1637054752.717577,148.83,145.41,130.85
1637054752.820206,156.35,145.42,132.97
1637054752.927692,149.11,145.43,130.81
1637054753.033296,156.91,145.43,133.04
1637054753.138159,147.62,145.43,130.74
1637054753.245519,156.3,145.44,133.1
1637054753.352276,148.9,145.44,131.78
1637054753.458514,157.18,145.44,133.49
1637054753.563167,147.09,145.44,131.85
1637054753.671179,156.22,143.21,133.69
1637054753.775508,150.01,143.98,131.73
1637054753.882295,158.0,143.74,133.82
1637054753.987701,146.03,143.84,131.6
1637054754.091216,155.85,143.79,133.9
1637054754.199071,150.36,143.82,131.51
1637054754.306934,157.75,143.81,134.03
1637054754.411315,146.63,143.81,129.11
1637054754.516656,155.86,143.81,133.77
1637054754.620904,150.28,144.76,129.19
1637054754.726931,156.49,144.47,133.76
1637054754.832761,146.96,144.6,129.16
1637054754.941329,155.12,144.53,133.77
1637054755.043703,149.42,144.57,129.15
1637054755.146353,156.45,144.55,133.77
1637054755.250708,146.68,144.56,127.02
1637054755.350941,155.19,144.55,132.61
1637054774.280073,80.06,68.19,61.48
1637054774.383538,80.43,68.22,63.35
1637054774.489291,80.06,68.24,62.63
1637054774.59496,80.43,62.86,63.08
1637054774.699849,71.19,63.65,62.93
1637054774.802607,77.91,63.69,62.92
1637054774.907233,76.08,63.67,63.09
1637054775.0124,78.08,63.66,62.83
1637054775.112431,75.83,63.65,63.17
1637054775.216319,78.21,63.64,62.79
1637054775.324899,75.66,63.64,60.22
1637054775.429073,78.26,63.64,62.31
1637054775.531825,75.64,63.64,60.81
1637054775.637847,78.22,64.94,62.08
1637054775.741272,75.24,64.89,61.15
1637054775.843617,78.02,64.94,61.93
1637054775.948188,75.51,64.95,61.35
1637054776.056578,77.9,64.97,61.84
1637054776.159774,75.7,64.97,61.45
1637054776.260785,77.79,64.98,61.14
1637054776.368991,75.86,64.98,61.36
1637054776.47359,77.7,64.98,61.19
1637054776.578764,75.98,64.98,61.33
1637054776.68347,77.62,66.98,61.21
1637054776.784961,73.16,67.09,61.31
1637054776.893111,77.32,67.13,61.22
1637054776.999074,73.68,67.16,61.31
1637054777.105014,77.23,67.17,61.23
1637054777.213313,73.85,67.18,61.3
1637054777.317672,77.18,67.19,60.65
1637054777.426623,73.96,67.2,61.2
1637054777.533695,77.13,67.2,60.82
1637054777.638523,74.05,66.01,61.03
1637054777.746146,76.65,66.13,60.91
1637054777.854105,73.79,66.13,60.93
1637054777.961221,76.81,66.12,60.96
1637054778.06646,73.57,66.12,60.89
1637054778.17304,76.87,66.12,60.98
1637054778.276153,73.5,66.12,61.29
1637054778.381728,76.87,66.12,61.09
1637054778.486315,73.52,66.12,61.23
1637054778.589299,76.85,64.73,61.14
1637054778.695354,76.04,64.7,61.2
1637054778.802126,76.86,64.65,61.16
1637054778.910349,76.08,64.62,61.18
1637054779.015167,76.82,64.6,61.16
1637054779.121849,76.12,64.59,61.18
1637054779.22908,76.78,64.58,61.17
1637054779.336622,76.17,64.57,59.55
1637054779.441335,76.74,64.57,60.77
1637054779.547103,76.22,64.57,59.93
1637054779.653858,76.69,66.69,60.63
1637054779.76112,73.61,66.74,60.1
1637054779.865394,76.27,66.81,60.55
1637054779.971473,74.13,66.84,60.19
1637054780.0767,76.11,66.87,60.51
1637054780.184679,74.32,66.89,60.23
1637054780.287876,76.01,66.9,61.85
1637054780.394163,74.46,66.91,60.85
1637054780.4965,75.92,66.91,61.64
1637054780.602942,74.56,56.04,61.1
1637054780.710121,75.09,59.41,61.53
1637054780.815749,74.62,59.66,61.23
1637054780.922067,75.01,59.6,61.47
1637054781.027418,74.71,59.58,61.29
1637054781.131944,74.92,59.57,61.44
1637054781.239288,74.79,59.57,57.4
1637054781.34525,74.85,59.57,60.29
1637054781.452496,74.86,59.56,58.76
1637054781.560361,74.78,59.56,60.05
1637054781.661064,74.92,58.05,59.16
1637054781.764486,70.86,58.38,59.88
1637054781.870767,74.24,58.32,59.36
1637054781.976892,71.77,58.33,59.8
1637054782.080215,74.22,58.33,59.46
1637054782.186317,71.83,58.33,59.75
1637054782.293084,74.15,58.33,58.55
1637054782.393575,71.95,58.33,59.47
1637054782.498049,74.09,58.33,58.87
1637054782.60574,72.06,57.9,59.35
1637054782.70854,74.02,57.89,59.01
1637054782.814798,73.27,57.86,59.29
1637054782.916125,74.01,57.85,59.08
1637054798.214953,7.33,3.03,13.26
1637054798.319707,2.13,1.75,-2.57
1637054798.424923,7.18,3.01,13.39
1637054798.529324,2.13,1.78,-2.82
1637054798.635257,7.08,3.98,12.94
1637054798.739026,5.12,2.06,-3.23
1637054798.847138,9.43,3.68,12.42
1637054798.954391,2.61,2.17,-3.66
1637054799.057655,9.69,3.57,11.99
1637054799.164707,3.09,2.22,-4.02
1637054799.268612,9.78,3.52,11.62
1637054799.374036,3.6,2.24,-4.24
1637054799.4784,9.82,3.5,11.35
1637054799.58262,4.04,2.17,-4.52
1637054799.690824,11.52,3.44,11.07
1637054799.796379,5.1,2.19,-4.78
1637054799.90475,11.57,3.44,10.82
1637054800.005789,5.57,2.2,-5.02
1637054800.110669,11.63,3.44,10.6
1637054800.21295,5.97,2.2,-5.23
1637054800.32106,11.66,3.44,10.44
1637054800.425801,6.33,2.2,-5.49
1637054800.528468,11.68,3.44,10.23
1637054800.635893,6.66,2.21,-5.67
1637054800.740801,9.62,3.41,10.07
1637054800.849611,6.37,2.21,-5.81
1637054800.954999,9.72,3.41,9.95
1637054801.063324,6.73,2.21,-5.93
1637054801.166107,9.48,3.41,9.84
1637054801.27356,7.12,2.21,-5.99
1637054801.376631,9.14,3.41,9.86
1637054801.482375,7.45,2.21,-6.02
1637054801.585303,8.76,3.41,9.81
1637054801.690614,6.21,2.75,-6.08
1637054801.795607,7.29,3.61,9.75
1637054801.904629,6.49,2.64,-6.15
1637054802.008725,6.96,3.68,9.69
1637054802.115711,6.6,2.59,-6.2
1637054802.222045,6.79,3.72,9.64
1637054802.326206,6.68,2.58,-6.57
1637054802.433529,6.63,3.73,9.56
1637054802.541084,6.75,2.57,-6.62
1637054802.643527,6.48,3.29,9.52
1637054802.749118,9.17,2.38,-6.66
1637054802.854881,9.43,3.4,9.48
1637054802.96066,9.02,2.32,-6.7
1637054803.06499,9.65,3.44,9.44
1637054803.170216,9.0,2.29,-6.75
1637054803.275141,9.72,3.46,9.28
1637054803.383859,8.98,2.28,-6.62
1637054803.489422,9.77,3.47,9.34
1637054803.592958,8.96,2.31,-6.62
1637054803.696398,9.81,3.59,9.33
1637054803.803595,9.17,2.27,-6.65
1637054803.909669,8.85,3.62,9.3
1637054804.013906,9.24,2.26,-6.67
1637054804.32943,8.83,3.62,9.14
1637054804.432298,9.27,2.26,-6.7
1637054804.53635,8.85,3.62,9.19
1637054804.640824,9.28,2.19,-6.67
1637054804.742468,6.81,3.51,9.21
1637054804.844738,8.17,2.21,-6.67
1637054804.95054,8.18,3.49,9.2
1637054805.055736,8.11,2.21,-6.69
1637054805.158826,8.25,3.49,9.18
1637054805.262165,8.12,2.21,-6.91
1637054805.367435,8.23,3.49,8.98
1637054805.474542,8.12,2.21,-7.04
1637054805.578134,8.21,3.49,8.88
1637054805.685758,8.13,2.07,-7.09
1637054805.787631,8.38,3.36,8.86
1637054805.895727,7.95,2.13,-7.1
1637054805.996376,8.64,3.32,8.86
1637054806.105076,7.87,2.15,-7.09
1637054806.209263,8.77,3.31,8.87
1637054868.307154,116.94,101.14,96.57
1637054868.413335,122.74,103.22,91.84
1637054868.518783,115.91,100.91,97.89
1637054868.624451,122.45,103.44,87.05
1637054868.728166,112.63,100.53,95.66
1637054868.831698,120.61,103.31,94.52
1637054868.933043,118.85,100.5,96.74
1637054869.038137,121.63,103.19,90.72
1637054869.144082,115.68,100.56,97.25
1637054869.245258,121.96,103.09,87.74
1637054869.353569,114.59,100.63,96.19
1637054869.458259,121.55,103.01,94.95
1637054869.563268,115.98,100.69,97.1
1637054869.670734,122.11,103.47,90.81
1637054869.778356,114.13,101.26,97.55
1637054869.880445,121.52,103.57,88.8
1637054869.984957,117.17,101.39,96.58
1637054870.089554,122.58,103.68,92.94
1637054870.193217,113.6,101.39,98.37
1637054870.303508,121.34,103.76,89.71
1637054870.406801,117.64,101.36,97.14
1637054870.51287,122.56,103.83,93.25
1637054870.618609,113.67,100.62,98.99
1637054870.725929,121.24,103.81,86.27
1637054870.830238,119.5,100.79,95.14
1637054870.933347,121.52,103.87,98.18
1637054871.036053,117.87,100.79,89.24
1637054871.140379,122.22,103.92,97.39
1637054871.248897,115.89,100.75,86.05
1637054871.351084,121.98,103.96,94.52
1637054871.456157,116.58,100.71,94.71
1637054871.565038,122.19,103.98,94.94
1637054871.670205,115.97,98.53,94.16
1637054871.770805,122.72,103.59,95.84
1637054871.876313,116.77,99.23,91.41
1637054871.981376,122.96,103.52,96.22
1637054872.084647,115.95,99.3,89.65
1637054872.188918,122.69,103.49,96.05
1637054872.290993,116.79,99.32,90.7
1637054872.394562,122.97,103.47,97.31
1637054872.499311,115.93,99.34,88.59
1637054872.59866,122.68,103.15,96.23
1637054872.703772,113.13,99.42,92.55
1637054872.8125,120.97,102.94,97.66
1637054872.912174,119.16,99.52,87.09
1637054873.014563,121.8,102.81,95.3
1637054873.120381,117.12,99.6,95.17
1637054873.223329,122.4,102.72,95.51
1637054873.329539,115.38,99.67,93.45
1637054873.430965,122.0,102.66,96.92
1637054873.536114,116.56,99.72,88.22
1637054873.642731,122.36,103.11,95.63
1637054873.749037,119.43,99.73,93.04
1637054873.855988,123.04,103.25,97.25
1637054873.960489,116.48,99.56,86.63
1637054874.070179,122.93,103.35,95.03
1637054874.17286,116.8,99.42,94.7
1637054874.282379,123.08,103.41,96.51
1637054874.387387,116.35,99.34,89.69
1637054874.489348,122.95,103.44,96.91
1637054922.241872,148.32,138.12,157.56
1637054922.347871,142.8,138.63,168.44
1637054922.455461,148.15,138.21,157.46
1637054922.56318,142.5,138.48,168.83
1637054922.671219,147.93,136.88,158.71
1637054922.777161,147.24,137.93,168.99
1637054922.881488,148.11,137.21,158.07
1637054922.988319,147.42,137.74,168.97
1637054923.092208,148.05,137.33,158.05
1637054923.201463,147.54,137.65,168.38
1637054923.304742,148.02,137.39,152.48
1637054923.410361,147.6,137.59,167.36
1637054923.516555,148.02,137.43,151.77
1637054923.618378,147.63,138.6,166.61
1637054923.725491,141.15,138.15,154.8
1637054923.827372,146.48,138.41,168.94
1637054923.931032,140.34,138.26,153.34
1637054924.03423,146.46,138.37,168.75
1637054924.134576,139.97,138.3,152.54
1637054924.241184,147.08,138.36,167.43
1637054924.346768,138.12,138.31,157.05
1637054924.455053,146.1,138.35,169.14
1637054924.560178,143.38,138.32,159.18
1637054924.667108,151.62,138.71,169.64
1637054924.774913,139.29,138.45,159.09
1637054924.879823,148.76,138.74,169.41
1637054924.98421,135.55,138.58,159.56
1637054925.090868,146.16,138.75,169.14
1637054925.196985,147.49,138.65,160.05
1637054925.304769,138.9,138.75,169.75
1637054925.410897,146.93,138.69,159.57
1637054925.519084,140.17,138.74,169.6
1637054925.622771,151.14,138.86,159.2
1637054925.732014,135.52,138.68,169.36
1637054925.839442,147.81,138.8,158.73
1637054925.946506,131.62,138.67,169.13
1637054926.049852,144.09,138.75,158.24
1637054926.15664,153.12,138.68,168.87
1637054926.262765,136.61,138.72,158.11
1637054926.370231,148.95,138.68,168.65
1637054926.472403,132.06,138.71,159.25
1637054926.579849,144.75,139.36,168.77
1637054926.684846,152.41,139.13,160.52
1637054926.792973,135.16,139.36,168.71
1637054926.899138,147.71,139.27,161.38
1637054927.005137,132.49,139.38,168.77
1637054927.106744,145.02,139.34,162.14
1637054927.21491,151.62,139.4,168.71
1637054927.320918,134.37,139.38,165.62
1637054927.427364,147.1,139.41,168.69
1637054927.53521,135.8,139.4,166.02
1637054927.638947,148.05,137.53,168.65
1637054927.748593,134.84,138.3,166.38
1637054927.853166,145.49,137.97,168.62
1637054927.961952,150.36,138.11,166.68
1637054928.064468,137.15,138.0,168.58
1637054928.167808,147.18,138.05,166.93
1637054928.272646,137.11,138.0,167.5
1637054928.381217,148.01,138.03,167.63
1637054928.485917,134.39,138.0,167.26
1637054928.587784,145.57,139.32,168.08
1637054928.695642,149.14,138.93,167.04
1637054928.801447,138.91,139.11,168.33
1637054928.908915,148.22,139.01,166.81
1637054929.014636,137.4,139.07,168.45
1637054929.116009,147.79,139.03,166.58
1637054929.223624,138.54,139.06,169.35
1637054929.325971,148.6,139.04,166.45
